"country","iso2c","year","GC.DOD.TOTL.GD.ZS","FS.AST.CGOV.GD.ZS","GC.BAL.CASH.GD.ZS","GC.REV.XGRT.GD.ZS","GC.XPN.TOTL.GD.ZS","GC.TAX.TOTL.GD.ZS","Rep_GC.DOD.TOTL.GD.ZS","Rep_FS.AST.CGOV.GD.ZS","Rep_GC.BAL.CASH.GD.ZS","Rep_GC.REV.XGRT.GD.ZS","Rep_GC.XPN.TOTL.GD.ZS","Rep_GC.TAX.TOTL.GD.ZS"
"Kuwait","KW",2007,NA,2.75698474571069,24.4344863570793,57.5396703600258,26.6873331082533,1.08652282004849,0,1,1,1,1,1
"Kuwait","KW",2008,NA,1.78520848056537,5.05981827359919,52.3094396769309,43.4553255931348,0.875820292781423,0,1,1,1,1,1
"Kuwait","KW",2009,NA,1.6405499048494,19.2991666119824,57.329877288536,33.6931557188792,0.971192335455082,0,1,1,1,1,1
"Kuwait","KW",2010,NA,-7.83480499982542,18.1237852495839,61.7966085914132,38.1417082736869,0.942704514507175,0,1,1,1,1,1
"Kuwait","KW",2011,NA,-6.87613609187104,27.5432619633148,67.5586038851161,35.8256435710579,0.767096090066106,0,1,1,1,1,1
"Kuwait","KW",2012,NA,-7.88120593648615,27.8691976541053,61.7123159470926,30.2030041177939,0.680449837783878,0,1,1,1,1,1
"Liechtenstein","LI",1990,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Liechtenstein","LI",1991,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Liechtenstein","LI",1992,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Liechtenstein","LI",1993,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Liechtenstein","LI",1994,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Liechtenstein","LI",1995,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Liechtenstein","LI",1996,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Liechtenstein","LI",1997,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Liechtenstein","LI",1998,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Liechtenstein","LI",1999,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Liechtenstein","LI",2000,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Liechtenstein","LI",2001,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Liechtenstein","LI",2002,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Liechtenstein","LI",2003,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Liechtenstein","LI",2004,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Liechtenstein","LI",2005,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Liechtenstein","LI",2006,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Liechtenstein","LI",2007,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Liechtenstein","LI",2008,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Liechtenstein","LI",2009,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Liechtenstein","LI",2010,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Liechtenstein","LI",2011,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Liechtenstein","LI",2012,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Luxembourg","LU",1990,NA,0.397766123521712,NA,NA,NA,NA,0,1,0,0,0,0
"Luxembourg","LU",1991,NA,0.306746602333108,NA,NA,NA,NA,0,1,0,0,0,0
"Luxembourg","LU",1992,NA,0.65972785102881,NA,NA,NA,NA,0,1,0,0,0,0
"Luxembourg","LU",1993,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Luxembourg","LU",1994,NA,-6.39867621757692,NA,NA,NA,NA,0,1,0,0,0,0
"Luxembourg","LU",1995,NA,-0.630662140935424,NA,NA,NA,NA,0,1,0,0,0,0
"Luxembourg","LU",1996,NA,-7.23607021211114,NA,NA,NA,NA,0,1,0,0,0,0
"Luxembourg","LU",1997,NA,-8.3917140218816,NA,NA,NA,NA,0,1,0,0,0,0
"Luxembourg","LU",1998,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Luxembourg","LU",1999,NA,NA,2.96821775944589,36.8778114027908,33.3203039086091,24.2660318416264,0,0,1,1,1,1
"Luxembourg","LU",2000,NA,-11.6952579155188,5.24692508524733,37.8724675658142,32.1651832988006,25.0957100620199,0,1,1,1,1,1
"Luxembourg","LU",2001,4.69532845843442,-7.02906792099039,5.5538259935765,39.0478705194142,34.095011332093,24.953233204568,1,1,1,1,1,1
"Luxembourg","LU",2002,4.55739510818191,-5.71424485523529,1.81342718493995,38.5756714670917,35.244782706527,24.6045215613492,1,1,1,1,1,1
"Luxembourg","LU",2003,3.85710470372727,-8.79062312729361,0.207587105586112,38.6104242394046,37.0893310987112,24.6080353732946,1,1,1,1,1,1
"Luxembourg","LU",2004,4.04150114393213,-8.01006229174985,-1.11788304353719,38.2152280527759,38.204979072524,24.3129375506583,1,1,1,1,1,1
"Luxembourg","LU",2005,3.67065098567911,-1.61458102407008,0.289978065661005,39.1817822237345,37.628588796017,25.6815096362972,1,1,1,1,1,1
"Luxembourg","LU",2006,4.43419285648025,-3.10745320353833,1.16477799147925,37.825604087373,35.3778718928918,24.6112347567894,1,1,1,1,1,1
"Luxembourg","LU",2007,4.78731009367069,-1.9707007999288,3.45340925839241,38.6019171998463,34.5172726274918,25.0371140309704,1,1,1,1,1,1
"Luxembourg","LU",2008,12.3349356845353,-0.0077685495369445,2.72320983300633,39.0553338277215,35.8243266826933,24.8967698039883,1,1,1,1,1,1
"Luxembourg","LU",2009,13.2946629812755,2.62114190486481,-0.519767416992614,40.691036732004,40.7720971075506,25.6185313018291,1,1,1,1,1,1
"Luxembourg","LU",2010,17.5114708823888,0.48049504201083,-0.942638848119163,39.5626272267797,39.5055269388255,25.2264869889278,1,1,1,1,1,1
"Luxembourg","LU",2011,16.9225972973876,1.71439399298285,-0.234305504641216,39.0453650938668,38.4943818795425,24.6754912173792,1,1,1,1,1,1
"Luxembourg","LU",2012,20.0372234050499,2.31520389162786,-0.625269411429882,40.116320033266,40.1311920037312,25.5308170753716,1,1,1,1,1,1
"Macao","MO",1990,NA,-3.89005884829325,NA,NA,NA,NA,0,1,0,0,0,0
"Macao","MO",1991,NA,-3.35757564000991,NA,NA,NA,NA,0,1,0,0,0,0
"Macao","MO",1992,NA,-8.58669599046666,NA,NA,NA,NA,0,1,0,0,0,0
"Macao","MO",1993,NA,-10.9872969599863,NA,NA,NA,NA,0,1,0,0,0,0
"Macao","MO",1994,NA,-11.1256937744729,NA,NA,NA,NA,0,1,0,0,0,0
"Macao","MO",1995,NA,-8.53007749515145,NA,NA,NA,NA,0,1,0,0,0,0
"Macao","MO",1996,NA,-11.6421613534215,1.43093084247097,17.2920666369387,13.4894504429057,14.1872567144395,0,1,1,1,1,1
"Macao","MO",1997,NA,-14.8500401247336,2.72137707319421,20.0304872080831,14.5563794494185,17.3635891496288,0,1,1,1,1,1
"Macao","MO",1998,NA,-16.0735986866893,0.000182332226090502,19.6322982981151,16.5055437302977,15.6269860284488,0,1,1,1,1,1
"Macao","MO",1999,NA,-12.7831003218128,-0.601125562345499,22.5339724014412,20.6833798805911,15.7053008565722,0,1,1,1,1,1
"Macao","MO",2000,NA,-37.9391279936559,1.64411589063357,19.9371881152394,16.676123756085,16.567304364279,0,1,1,1,1,1
"Macao","MO",2001,NA,-37.4614731982481,3.43607570463038,21.2300379254726,16.1107346975297,17.2685300731478,0,1,1,1,1,1
"Macao","MO",2002,NA,-39.1929428047238,2.80055155819684,21.1287163622954,15.7049047644721,18.1291738025123,0,1,1,1,1,1
"Macao","MO",2003,NA,-39.838389990562,4.99308349633375,24.0473194490463,15.1680609679172,20.8572971324622,0,1,1,1,1,1
"Macao","MO",2004,NA,-40.5461178388703,8.09037587578385,24.6051729972552,12.297576802149,22.0666401457486,0,1,1,1,1,1
"Macao","MO",2005,NA,-44.9029289822574,8.57405613402795,25.2109006103881,11.9211136026448,21.6341431194152,0,1,1,1,1,1
"Macao","MO",2006,NA,-46.4173134300395,9.94505863381127,24.9411398878141,11.0937201977441,21.5775088256927,0,1,1,1,1,1
"Macao","MO",2007,NA,-54.3514383070151,16.7263483046468,29.5894301100095,10.2886956877945,26.0058184050763,0,1,1,1,1,1
"Macao","MO",2008,NA,-63.4532384857573,17.7287684775929,33.6395776620373,13.8802826233532,30.6676193165682,0,1,1,1,1,1
"Macao","MO",2009,NA,-75.9639675207437,13.5376229220316,33.3038112063457,17.2739964018365,29.6843232638957,0,1,1,1,1,1
"Macao","MO",2010,NA,-78.7434837604337,19.3246319201323,36.3813206629924,14.6431863661999,34.2454646472972,0,1,1,1,1,1
"Macao","MO",2011,NA,-85.1044759910807,24.8129387040052,40.0829958698463,12.0687906705272,37.6399688216378,0,1,1,1,1,1
"Macao","MO",2012,NA,-71.087573303888,24.097461183051,39.1173383647486,10.9574097932131,36.981046292957,0,1,1,1,1,1
"Malta","MT",1990,NA,11.2631485670844,NA,NA,NA,NA,0,1,0,0,0,0
"Malta","MT",1991,NA,13.4462127935866,NA,NA,NA,NA,0,1,0,0,0,0
"Malta","MT",1992,NA,12.6162019621929,NA,NA,NA,NA,0,1,0,0,0,0
"Malta","MT",1993,NA,13.2595824849007,NA,NA,NA,NA,0,1,0,0,0,0
"Malta","MT",1994,NA,13.292645792,NA,NA,NA,NA,0,1,0,0,0,0
"Malta","MT",1995,NA,13.2798046410774,NA,NA,NA,NA,0,1,0,0,0,0
"Malta","MT",1996,NA,17.2500564587827,NA,NA,NA,NA,0,1,0,0,0,0
"Malta","MT",1997,NA,22.1387093334684,NA,NA,NA,NA,0,1,0,0,0,0
"Malta","MT",1998,NA,24.0958244427654,NA,NA,NA,NA,0,1,0,0,0,0
"Malta","MT",1999,NA,22.9712576671359,NA,NA,NA,NA,0,1,0,0,0,0
"Malta","MT",2000,NA,23.3978320044832,NA,NA,NA,NA,0,1,0,0,0,0
"Malta","MT",2001,NA,26.9500941632564,NA,NA,NA,NA,0,1,0,0,0,0
"Malta","MT",2002,NA,23.453444827835,NA,NA,NA,NA,0,1,0,0,0,0
"Malta","MT",2003,185.130222162389,29.4356330628444,-22.3157777315917,84.6547162409522,102.136739763982,56.5388909583767,1,1,1,1,1,1
"Malta","MT",2004,192.852702831921,28.0189035779405,-11.222606051316,89.4081529508571,101.37074803665,60.4066654716486,1,1,1,1,1,1
"Malta","MT",2005,193.512225261231,21.3730599136772,-7.12527986746257,87.8853523023014,98.5933861335755,60.7709236682906,1,1,1,1,1,1
"Malta","MT",2006,178.288286240177,16.7557701799863,-6.47014463332552,88.8515659144135,98.7545610580142,63.5185112130661,1,1,1,1,1,1
"Malta","MT",2007,170.914132538845,18.7456677598209,-5.47731562251875,90.4590387154313,96.2445544859406,65.9029229043754,1,1,1,1,1,1
"Malta","MT",2008,75.8456973999738,19.5897119764375,-4.69058087085844,38.3955549940024,43.5230224153788,27.1940059063836,1,1,1,1,1,1
"Malta","MT",2009,81.9356131980059,23.7723616280466,-3.73229633805143,38.3523606430316,43.3108035778339,27.8186886482979,1,1,1,1,1,1
"Malta","MT",2010,82.9416866902958,22.9894381621429,-3.64644582948004,37.3999461686953,43.1305646417188,27.0142439079259,1,1,1,1,1,1
"Malta","MT",2011,82.7701435657174,24.3279188272389,-2.64064521314062,36.6099520426528,40.6189110238046,26.4488303971618,1,1,1,1,1,1
"Malta","MT",2012,85.9355053511061,25.8057050280623,-3.23592678331939,37.1379416437295,41.9870004818913,27.0199019230892,1,1,1,1,1,1
"Mexico","MX",1990,46.3684059806746,16.0943835139378,-2.54514321577446,15.3302721347895,16.8247960384265,11.7826894954672,1,1,1,1,1,1
"Mexico","MX",1991,38.0588847157036,12.8543755381091,-0.000316073066416905,14.8878842897467,13.71525321334,11.5461491162096,1,1,1,1,1,1
"Mexico","MX",1992,28.1120911052451,7.54575782333734,0.978109360672132,15.4187961750072,13.3454566998366,11.5880233550549,1,1,1,1,1,1
"Mexico","MX",1993,20.2446701473608,2.68713762141701,0.187307350791321,11.9231541819089,10.8022397399071,9.01253424361776,1,1,1,1,1,1
"Mexico","MX",1994,28.1828350361042,1.6006148941326,-0.00168562666563619,11.9288989749297,10.9238159817664,8.49988483658151,1,1,1,1,1,1
"Mexico","MX",1995,33.9955244435466,6.96451918602627,-0.513878142188011,12.7350793696141,12.4780270196774,8.88119720512096,1,1,1,1,1,1
"Mexico","MX",1996,26.0254438773894,4.75431887040374,-0.110727265970875,12.727278040279,12.0833777968372,9.04155675582389,1,1,1,1,1,1
"Mexico","MX",1997,21.5024579255104,12.1584345699439,-1.26253788510437,12.2909218091495,12.722848888632,9.35914711693602,1,1,1,1,1,1
"Mexico","MX",1998,23.3288420865441,11.9359099519808,-1.36838195620098,10.9240962939795,11.7060444144919,8.55350466877843,1,1,1,1,1,1
"Mexico","MX",1999,21.2194288766551,12.4745417303781,-1.4023443002375,11.4453483160293,12.391724937552,8.91673135760757,1,1,1,1,1,1
"Mexico","MX",2000,19.7461544840953,12.6239048352477,-0.995374334090873,12.5399468901645,13.1300028895619,9.91254786267169,1,1,1,1,1,1
"Mexico","MX",2001,NA,14.1889904346494,NA,NA,NA,NA,0,1,0,0,0,0
"Mexico","MX",2002,NA,15.5229431654819,NA,NA,NA,NA,0,1,0,0,0,0
"Mexico","MX",2003,NA,15.7157245166683,NA,NA,NA,NA,0,1,0,0,0,0
"Mexico","MX",2004,NA,14.6246700292567,NA,NA,NA,NA,0,1,0,0,0,0
"Mexico","MX",2005,NA,13.586326197601,NA,NA,NA,NA,0,1,0,0,0,0
"Mexico","MX",2006,NA,13.6031217304764,NA,NA,NA,NA,0,1,0,0,0,0
"Mexico","MX",2007,NA,14.0394909385744,NA,NA,NA,NA,0,1,0,0,0,0
"Mexico","MX",2008,NA,14.7285343625682,NA,NA,NA,NA,0,1,0,0,0,0
"Mexico","MX",2009,NA,17.2505008077507,NA,NA,NA,NA,0,1,0,0,0,0
"Mexico","MX",2010,NA,17.0038530009374,NA,NA,NA,NA,0,1,0,0,0,0
"Mexico","MX",2011,NA,15.8089558946492,NA,NA,NA,NA,0,1,0,0,0,0
"Mexico","MX",2012,NA,15.4365258331624,NA,NA,NA,NA,0,1,0,0,0,0
"Monaco","MC",1990,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Monaco","MC",1991,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Monaco","MC",1992,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Monaco","MC",1993,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Monaco","MC",1994,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Monaco","MC",1995,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Monaco","MC",1996,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Monaco","MC",1997,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Monaco","MC",1998,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Monaco","MC",1999,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Monaco","MC",2000,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Monaco","MC",2001,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Monaco","MC",2002,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Monaco","MC",2003,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Monaco","MC",2004,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Monaco","MC",2005,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Monaco","MC",2006,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Monaco","MC",2007,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Monaco","MC",2008,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Monaco","MC",2009,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Monaco","MC",2010,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Monaco","MC",2011,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Monaco","MC",2012,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Morocco","MA",1990,NA,20.4270857873658,NA,NA,NA,NA,0,1,0,0,0,0
"Morocco","MA",1991,NA,18.9757396427791,NA,NA,NA,NA,0,1,0,0,0,0
"Morocco","MA",1992,NA,20.2755358657192,NA,NA,NA,NA,0,1,0,0,0,0
"Morocco","MA",1993,NA,21.2000214098378,NA,NA,NA,NA,0,1,0,0,0,0
"Morocco","MA",1994,NA,20.7942286603249,NA,NA,NA,NA,0,1,0,0,0,0
"Morocco","MA",1995,NA,23.3593973881361,NA,NA,NA,NA,0,1,0,0,0,0
"Morocco","MA",1996,NA,21.1930756477718,NA,NA,NA,NA,0,1,0,0,0,0
"Morocco","MA",1997,NA,24.1373482437114,NA,NA,NA,NA,0,1,0,0,0,0
"Morocco","MA",1998,NA,22.1775043250907,NA,NA,NA,NA,0,1,0,0,0,0
"Morocco","MA",1999,NA,19.3839858921013,NA,NA,NA,NA,0,1,0,0,0,0
"Morocco","MA",2000,NA,21.6667810595835,NA,NA,NA,NA,0,1,0,0,0,0
"Morocco","MA",2001,NA,19.1550673797746,NA,NA,NA,NA,0,1,0,0,0,0
"Morocco","MA",2002,56.464373431277,19.4366927893502,-3.14375922113056,30.0155155328555,30.4496010932658,19.9317738845189,1,1,1,1,1,1
"Morocco","MA",2003,NA,17.9904967807201,-2.52197952980121,29.1788016090166,29.0120527599833,19.6351223830517,0,1,1,1,1,1
"Morocco","MA",2004,NA,15.7194825111534,-2.33057665770621,29.7095405497035,29.2402734403929,19.8713402843648,0,1,1,1,1,1
"Morocco","MA",2005,NA,16.5186790976782,-2.45647858868744,30.6779561598714,29.9830595636453,21.9662602343453,0,1,1,1,1,1
"Morocco","MA",2006,57.3110658463585,15.5288764400111,0.593912220673983,31.338075968939,27.7323074424923,22.431653537729,1,1,1,1,1,1
"Morocco","MA",2007,53.5206262352861,15.3818253093671,2.52139433139745,34.7544349806864,29.1215030315209,25.1186450826804,1,1,1,1,1,1
"Morocco","MA",2008,47.2975699832908,14.0534713423747,2.01753944621455,36.3687642435741,30.4101516224368,27.5739556710605,1,1,1,1,1,1
"Morocco","MA",2009,48.5435299932145,11.9868309579001,1.0474778774291,33.2920961108074,28.0165761585263,23.9697846193915,1,1,1,1,1,1
"Morocco","MA",2010,52.3360963102283,10.630170296204,-2.34239095217171,31.8376336032395,30.359871031405,23.4342823426413,1,1,1,1,1,1
"Morocco","MA",2011,56.8385448918337,12.7264591954657,-4.15305351400835,33.423858667986,33.1827035891541,23.8038465670919,1,1,1,1,1,1
"Morocco","MA",2012,59.6590682503985,15.1543638561578,-6.04310862420045,35.6557190949333,34.7681584840791,24.4924664405605,1,1,1,1,1,1
"Netherlands","NL",1990,NA,22.1164599736194,NA,NA,NA,NA,0,1,0,0,0,0
"Netherlands","NL",1991,NA,20.023464597302,NA,NA,NA,NA,0,1,0,0,0,0
"Netherlands","NL",1992,NA,19.3149361329194,NA,NA,NA,NA,0,1,0,0,0,0
"Netherlands","NL",1993,NA,18.5446850722679,NA,NA,NA,NA,0,1,0,0,0,0
"Netherlands","NL",1994,NA,18.1149417053309,NA,NA,NA,NA,0,1,0,0,0,0
"Netherlands","NL",1995,68.0724415863337,17.080400026746,-8.69292864460545,39.0948813212042,47.8053988669045,20.6404211461792,1,1,1,1,1,1
"Netherlands","NL",1996,67.6125556723806,16.7494525163565,-1.95724597445863,39.4452845345966,41.3966236251728,21.4103866646189,1,1,1,1,1,1
"Netherlands","NL",1997,63.5376932066236,17.9084998130584,-1.96321081295614,38.3648821467158,40.3035631600997,20.9589222322669,1,1,1,1,1,1
"Netherlands","NL",1998,62.2360830930868,NA,-0.818512764625409,37.6008326827999,38.6288043324239,20.7003604341699,1,0,1,1,1,1
"Netherlands","NL",1999,54.4546830538233,15.7539504752679,0.31385844887086,38.1829630078101,37.8405279409094,21.1631652237089,1,1,1,1,1,1
"Netherlands","NL",2000,48.499334746301,12.6957595369745,1.82326315296823,37.9007401365274,36.5717927974308,20.8002656557485,1,1,1,1,1,1
"Netherlands","NL",2001,45.4180028856029,11.4243831341343,-0.160031250196889,37.4000592241635,37.3126930823237,21.2450935300752,1,1,1,1,1,1
"Netherlands","NL",2002,46.4860045992848,11.2348167884025,-1.52971806586905,36.6793974329102,37.7773500420419,21.2274214626536,1,1,1,1,1,1
"Netherlands","NL",2003,48.2212508871505,11.5124952306394,-2.66748116473223,36.4396945236867,38.7693171461727,20.4021880739295,1,1,1,1,1,1
"Netherlands","NL",2004,49.2237499087104,11.2411160781209,-1.48235131322527,36.7606981830482,38.1071720972782,20.4179335104032,1,1,1,1,1,1
"Netherlands","NL",2005,48.8915317688142,11.0114379568524,-0.106352283152319,37.2848909472937,37.2891450386198,21.4962933917315,1,1,1,1,1,1
"Netherlands","NL",2006,43.1597505597757,9.9055879911552,0.531525310230816,38.7486833936705,38.0900314590439,21.8499103661386,1,1,1,1,1,1
"Netherlands","NL",2007,40.583740876482,8.93780319321077,0.342845502678532,38.0891989703136,37.5945617836509,21.9559114154246,1,1,1,1,1,1
"Netherlands","NL",2008,52.1120048317537,2.6532178661642,0.884720522685021,39.1930405131222,38.1145465355131,21.3643098236221,1,1,1,1,1,1
"Netherlands","NL",2009,53.9446288351008,8.44199789524812,-4.58495911924229,37.9010766615397,42.2906176637254,20.955071642516,1,1,1,1,1,1
"Netherlands","NL",2010,57.6589201788723,11.9418158324782,-3.91473162821926,38.4839876360228,42.2664969153397,21.3387869114126,1,1,1,1,1,1
"Netherlands","NL",2011,61.7894044287939,12.1826826912458,-3.52931661194315,38.0169505497497,41.5426897837864,20.3731671770911,1,1,1,1,1,1
"Netherlands","NL",2012,67.88622074038,14.817121521469,-3.34834947334245,38.9131873552238,42.2298499634743,19.7240589157161,1,1,1,1,1,1
"New Caledonia","NC",1990,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"New Caledonia","NC",1991,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"New Caledonia","NC",1992,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"New Caledonia","NC",1993,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"New Caledonia","NC",1994,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"New Caledonia","NC",1995,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"New Caledonia","NC",1996,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"New Caledonia","NC",1997,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"New Caledonia","NC",1998,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"New Caledonia","NC",1999,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"New Caledonia","NC",2000,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"New Caledonia","NC",2001,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"New Caledonia","NC",2002,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"New Caledonia","NC",2003,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"New Caledonia","NC",2004,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"New Caledonia","NC",2005,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"New Caledonia","NC",2006,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"New Caledonia","NC",2007,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"New Caledonia","NC",2008,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"New Caledonia","NC",2009,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"New Caledonia","NC",2010,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"New Caledonia","NC",2011,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"New Caledonia","NC",2012,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"New Zealand","NZ",1990,NA,4.46295025613751,NA,NA,NA,NA,0,1,0,0,0,0
"New Zealand","NZ",1991,NA,6.83516168602185,NA,NA,NA,NA,0,1,0,0,0,0
"New Zealand","NZ",1992,NA,6.80949556116847,NA,NA,NA,NA,0,1,0,0,0,0
"New Zealand","NZ",1993,NA,4.79058470124783,NA,NA,NA,NA,0,1,0,0,0,0
"New Zealand","NZ",1994,NA,4.0449207718187,NA,NA,NA,NA,0,1,0,0,0,0
"New Zealand","NZ",1995,NA,1.0222247461368,NA,NA,NA,NA,0,1,0,0,0,0
"New Zealand","NZ",1996,NA,-2.27938368012381,NA,NA,NA,NA,0,1,0,0,0,0
"New Zealand","NZ",1997,NA,-0.869845890045521,NA,NA,NA,NA,0,1,0,0,0,0
"New Zealand","NZ",1998,NA,-0.095505971494452,NA,NA,NA,NA,0,1,0,0,0,0
"New Zealand","NZ",1999,NA,0.892697109839795,NA,NA,NA,NA,0,1,0,0,0,0
"New Zealand","NZ",2000,NA,0.0866167690042222,NA,NA,NA,NA,0,1,0,0,0,0
"New Zealand","NZ",2001,NA,0.961024264805909,1.66436344791847,33.4331569277156,31.8867287488811,28.861241539597,0,1,1,1,1,1
"New Zealand","NZ",2002,33.0775991041433,-0.0183270591705781,1.64492123926838,33.730211272863,31.0081605076521,28.4672855543113,1,1,1,1,1,1
"New Zealand","NZ",2003,48.6924944997381,-0.1534671547071,2.83081892788546,34.7730343984634,31.5066757464641,29.5192212327571,1,1,1,1,1,1
"New Zealand","NZ",2004,44.2589658728915,0.140240009803208,3.57972740090866,34.8716976082302,30.7080572092537,29.5190127421798,1,1,1,1,1,1
"New Zealand","NZ",2005,44.5311555239303,-0.985835003050645,4.37492435726882,36.4726114531448,31.2391584939517,30.5608643999629,1,1,1,1,1,1
"New Zealand","NZ",2006,43.4733999046739,-1.47675991651627,4.6956920849932,37.5237579659062,31.7659450521646,32.3737959198084,1,1,1,1,1,1
"New Zealand","NZ",2007,37.4937531234383,-3.70917511239306,3.04847576211894,35.7750472589792,31.7493427199444,30.5320166003955,1,1,1,1,1,1
"New Zealand","NZ",2008,36.8346191974484,-0.209245275787482,3.19921555105383,37.051204689453,33.3045989397009,32.1704883410198,1,1,1,1,1,1
"New Zealand","NZ",2009,48.1354890578641,2.24785761952891,1.08394118822461,37.783894374486,46.4008444762012,31.3223956645259,1,1,1,1,1,1
"New Zealand","NZ",2010,50.2725743807381,3.98103234274516,-2.07897169116756,35.1057104410402,46.8535230395654,28.1995951945678,1,1,1,1,1,1
"New Zealand","NZ",2011,64.3376114618693,NA,-7.91389978539191,36.710996057986,53.5272871682293,28.2969841122126,1,0,1,1,1,1
"New Zealand","NZ",2012,69.0013659730098,NA,-0.451545325877534,36.0852195375235,46.312401487711,29.2747283019581,1,0,1,1,1,1
"Nigeria","NG",1990,NA,11.0743655120629,NA,NA,NA,NA,0,1,0,0,0,0
"Nigeria","NG",1991,NA,9.86675357806794,NA,NA,NA,NA,0,1,0,0,0,0
"Nigeria","NG",1992,NA,16.4034412492343,NA,NA,NA,NA,0,1,0,0,0,0
"Nigeria","NG",1993,NA,25.8888519217772,NA,NA,NA,NA,0,1,0,0,0,0
"Nigeria","NG",1994,NA,30.4702444625275,NA,NA,NA,NA,0,1,0,0,0,0
"Nigeria","NG",1995,NA,13.0940698120813,NA,NA,NA,NA,0,1,0,0,0,0
"Nigeria","NG",1996,NA,3.94655682286321,NA,NA,NA,NA,0,1,0,0,0,0
"Nigeria","NG",1997,NA,1.5949222171827,NA,NA,NA,NA,0,1,0,0,0,0
"Nigeria","NG",1998,NA,4.96790029000045,NA,NA,NA,NA,0,1,0,0,0,0
